Sample Number,1,Collected with Prova 210
0.438,2625.2,1149.8376
0.435,2655.7,1155.2295
0.432,2686.2,1160.4384
0.429,2716.8,1165.5072
0.426,2747.3,1170.3498
0.423,2777.8,1175.0094
0.42,2808.3,1179.486
0.418,2838.9,1186.6602
0.415,2869.4,1190.801
0.413,2899.9,1197.6587
0.41,2930.4,1201.464
0.407,2961.0,1205.127
0.404,2991.5,1208.566
0.401,3022.0,1211.822
0.399,3052.6,1217.9874
0.396,3083.1,1220.9076
0.394,3113.6,1226.7584
0.391,3144.1,1229.3431
0.389,3174.7,1234.9583
0.386,3205.2,1237.2072
0.384,3235.7,1242.5088
0.381,3266.2,1244.4222
0.379,3296.8,1249.4872
0.376,3327.3,1251.0648
0.374,3357.8,1255.8172
0.371,3388.3,1257.0593
0.369,3418.9,1261.5741
0.366,3449.4,1262.4804
0.363,3479.9,1263.2037
0.36,3510.4,1263.744
0.357,3541.0,1264.137
0.354,3571.5,1264.311
0.352,3602.0,1267.904
0.349,3632.5,1267.7425
0.347,3663.1,1271.0957
0.345,3693.6,1274.292
0.343,3724.1,1277.3663
0.34,3754.6,1276.564
0.338,3785.2,1279.3976
0.335,3815.7,1278.2595
0.333,3846.2,1280.7846
0.33,3876.8,1279.344
0.328,3907.3,1281.5944
0.325,3937.8,1279.785
0.322,3968.3,1277.7926
0.319,3998.9,1275.6491
0.316,4029.4,1273.2904
0.313,4059.9,1270.7487
0.31,4090.4,1268.024
0.306,4121.0,1261.026
0.303,4151.5,1257.9045
0.301,4182.0,1258.782
0.298,4212.5,1255.325
0.294,4243.1,1247.4714
0.291,4273.6,1243.6176
0.288,4304.1,1239.5808
0.284,4334.6,1231.0264
0.281,4365.2,1226.6212
0.277,4395.7,1217.6089
0.274,4426.2,1212.7788
0.271,4456.7,1207.7657
0.268,4487.3,1202.5964
0.265,4517.8,1197.217
0.263,4548.3,1196.2029
0.0,4578.9,0.0
END OF SAMPLE

Sample Number,2,Collected with Prova 210
Channel Number,2
Date & Time,2026-07-09 16:42:11.110108
Vopen (V),0.676
Ishort (A),5870.3
Vmaxp (V),0.342
Imaxp (A),3717.8
Pmax (W),1271.4876000000002
V (V),I (A),P (W)
0.678,39.1,26.5098
0.671,78.2,52.4722
0.668,117.4,78.4232
0.665,156.5,104.0725
0.662,195.6,129.4872
0.658,234.8,154.4984
0.655,273.9,179.4045
0.652,313.0,204.076
0.648,352.2,228.2256
0.645,391.3,252.3885
0.642,430.4,276.3168
0.638,469.6,299.6048
0.635,508.7,323.0245
0.632,547.8,346.2096
0.629,587.0,369.223
0.625,626.1,391.3125
0.622,665.3,413.8166
0.618,704.4,435.3192
0.615,743.5,457.2525
0.612,782.7,479.0124
0.608,821.8,499.6544
0.605,860.9,520.8445
0.601,900.1,540.9601
0.599,939.2,562.5808
0.595,978.3,582.0885
0.592,1017.5,602.36
0.589,1056.6,622.3374
0.588,1095.7,644.2716
0.584,1134.9,662.7816
0.581,1174.0,682.094
0.578,1213.1,701.1718
0.574,1252.3,718.8202
0.571,1291.4,737.3894
0.567,1330.6,754.4502
0.564,1369.7,772.5108
0.561,1408.8,790.3368
0.558,1448.0,807.984
0.554,1487.1,823.8534
0.551,1526.2,840.9362
0.547,1565.4,856.2738
0.544,1604.5,872.848
0.541,1643.6,889.1876
0.537,1682.8,903.6636
0.534,1721.9,919.4946
0.53,1761.0,933.33
0.527,1800.2,948.7054
0.524,1839.3,963.7932
0.52,1878.4,976.768
0.517,1917.6,991.3992
0.513,1956.7,1003.7871
0.509,1995.9,1015.9131
0.506,2035.0,1029.71
0.502,2074.1,1041.1982
0.498,2113.3,1052.4234
0.494,2152.4,1063.2856
0.491,2191.5,1076.0265
0.487,2230.7,1086.3509
0.484,2269.8,1098.5832
0.48,2308.9,1108.272
0.476,2348.1,1117.6956
0.471,2387.2,1124.3712
0.466,2426.3,1130.6558
0.459,2465.5,1131.6645
0.454,2504.6,1137.0884
0.45,2543.7,1144.665
0.446,2582.9,1151.9734
0.443,2622.0,1161.546
0.439,2661.2,1168.2668
0.436,2700.3,1177.3308
0.432,2739.4,1183.4208
0.428,2778.6,1189.2408
0.425,2817.7,1197.5225
0.421,2856.8,1202.7128
0.418,2896.0,1210.528
0.414,2935.1,1215.1314
0.41,2974.2,1219.422
0.406,3013.4,1223.4404
0.402,3052.5,1227.105
0.398,3091.6,1230.4568
0.394,3130.8,1233.5352
0.391,3169.9,1239.4309
0.386,3209.0,1238.674
0.382,3248.2,1240.8124
0.379,3287.3,1245.8867
0.375,3326.5,1247.4375
0.371,3365.6,1248.6376
0.367,3404.7,1249.5249
0.364,3443.9,1253.5796
0.36,3483.0,1253.88
0.357,3522.1,1257.3897
0.354,3561.3,1260.7002
0.351,3600.4,1263.7404
0.347,3639.5,1262.9065
0.345,3678.7,1269.1515
0.342,3717.8,1271.4876
0.338,3756.9,1269.8322
0.332,3796.1,1260.3052
0.328,3835.2,1257.9456
0.324,3874.3,1255.2732
0.321,3913.5,1256.2335
0.317,3952.6,1252.9742
0.313,3991.8,1249.4334
0.309,4030.9,1245.5481
0.305,4070.0,1241.35
0.3,4109.2,1232.76
0.298,4148.3,1236.1934
0.295,4187.4,1235.283
0.292,4226.6,1234.1672
0.289,4265.7,1232.7873
0.284,4304.8,1222.5632
0.28,4344.0,1216.32
0.276,4383.1,1209.7356
0.273,4422.2,1207.2606
0.269,4461.4,1200.1166
0.266,4500.5,1197.133
0.263,4539.6,1193.9148
0.258,4578.8,1181.3304
0.254,4617.9,1172.9466
0.249,4657.1,1159.6179
0.245,4696.2,1150.569
0.241,4735.3,1141.2073
0.238,4774.5,1136.331
0.235,4813.6,1131.196
0.231,4852.7,1120.9737
0.228,4891.9,1115.3532
0.223,4931.0,1099.613
0.219,4970.1,1088.4519
0.214,5009.3,1071.9902
0.209,5048.4,1055.1156
0.205,5087.5,1042.9375
0.2,5126.7,1025.34
0.196,5165.8,1012.4968
0.191,5204.9,994.1359
0.185,5244.1,970.1585
0.173,5283.2,913.9936
0.163,5322.4,867.5512
0.159,5361.5,852.4785
0.153,5400.6,826.2918
0.147,5439.8,799.6506
0.142,5478.9,778.0038
0.133,5518.0,733.894
0.126,5557.2,700.2072
0.12,5596.3,671.556
0.108,5635.4,608.6232
0.093,5674.6,527.7378
0.07,5713.7,399.959
0.001,5752.8,5.7528
0.001,5792.0,5.792
0.001,5831.1,5.8311
0.0,5870.3,0.0
END OF SAMPLE

